collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T17:37:17.448119,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,47,53,53,8,53,4,7,9,1,1,729,765,558,625,53,11,53,4,7,7,0,0,2,4,16,51,53,4,16,15,24,24,16,114,163,23,24,24
2025-07-10T17:37:22.748909,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,56,44,53,11,53,4,3,4,1,1,841,683,639,528,53,13,53,4,3,3,0,0,4,3,14,51,53,4,15,16,25,28,16,114,163,17,21,24
2025-07-10T17:37:28.151293,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,46,54,53,9,53,4,6,2,1,1,695,851,546,684,53,8,53,4,3,1,0,0,2,6,18,55,53,4,16,15,27,22,20,114,169,18,18,25
2025-07-10T17:37:33.881394,14040126,Triple A Fc,Spetsnaz Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,42,58,53,6,53,4,3,8,1,1,592,872,446,697,53,9,53,4,2,2,0,0,3,3,14,51,53,4,17,16,32,20,16,114,171,20,25,25
2025-07-10T17:37:39.227543,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,50,50,53,9,53,4,7,9,1,1,816,849,681,726,53,15,53,4,2,5,0,0,3,4,18,51,53,4,18,18,31,30,20,114,167,19,25,24
2025-07-10T17:37:44.725000,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,43,57,53,12,53,4,3,4,1,1,695,976,576,841,53,14,53,4,3,3,0,0,6,6,18,53,53,4,19,16,32,22,16,114,169,16,20,20
2025-07-10T17:37:50.123208,14105025,Kratos,Vorgol,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,57,43,53,8,53,4,4,6,1,1,949,677,733,520,53,15,53,4,1,4,0,0,5,7,12,52,53,4,16,19,24,35,20,114,171,19,22,23
2025-07-10T17:37:55.597107,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,47,53,53,13,53,4,4,10,1,1,818,906,667,681,53,14,53,4,8,4,0,0,2,5,15,55,53,4,18,17,32,26,16,114,164,18,24,25
2025-07-10T17:38:00.986134,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,53,47,53,11,53,4,10,7,1,1,851,729,718,638,53,12,53,4,4,1,0,0,5,4,18,51,53,4,17,18,26,27,16,114,163,19,25,25
2025-07-10T17:38:06.353700,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,43,57,53,7,53,4,2,5,1,1,737,914,609,795,53,12,53,4,4,8,0,0,2,6,13,55,53,4,19,16,31,25,16,114,169,22,18,21
2025-07-10T17:43:11.866406,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,43,57,53,9,53,4,10,4,1,1,661,904,531,694,53,15,53,4,1,2,0,0,2,6,18,52,53,4,17,23,29,25,16,114,166,20,19,19
2025-07-10T17:43:17.208215,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,49,51,53,6,53,4,2,7,1,1,714,807,542,606,53,8,53,4,5,7,0,0,6,4,18,54,53,4,16,15,28,26,16,118,169,17,20,22
2025-07-10T17:43:22.553134,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,49,51,53,12,53,4,2,2,1,1,756,812,617,630,53,13,53,4,5,2,0,0,5,2,15,54,53,4,16,15,30,24,16,114,167,22,23,22
2025-07-10T17:43:28.056324,14040126,Triple A Fc,Spetsnaz Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,56,44,53,6,53,4,2,2,1,1,843,644,716,508,53,9,53,4,8,5,0,0,5,5,16,51,53,4,15,16,22,29,16,114,166,24,25,19
2025-07-10T17:43:33.734951,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,55,45,53,6,53,4,10,10,1,1,912,740,766,592,53,15,53,4,2,2,0,0,5,3,19,51,53,4,17,18,23,30,16,118,163,19,20,23
2025-07-10T17:43:39.065526,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,47,53,53,14,53,4,7,9,1,1,796,925,695,781,53,11,53,4,4,2,0,0,4,2,18,54,53,4,18,17,34,28,16,114,171,23,25,25
2025-07-10T17:43:44.378573,14105025,Kratos,Vorgol,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,50,50,53,10,53,4,7,10,1,1,825,817,664,667,53,12,53,4,1,3,0,0,3,6,20,53,53,4,18,18,29,27,16,118,164,24,19,20
2025-07-10T17:43:49.709191,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,51,49,53,14,53,4,5,10,1,1,843,820,635,710,53,15,53,4,1,3,0,0,4,6,16,55,53,4,17,18,26,31,16,118,167,20,21,23
2025-07-10T17:43:55.108733,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,44,56,53,10,53,4,6,2,1,1,715,936,598,758,53,14,53,4,1,4,0,0,2,9,12,51,53,4,19,16,31,24,20,114,165,16,21,21
2025-07-10T17:44:00.464342,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,43,57,53,6,53,4,9,2,1,1,690,988,593,785,53,15,53,4,4,8,0,0,3,4,16,54,53,4,19,16,32,22,16,118,167,21,24,18
2025-07-10T17:49:05.619099,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,46,54,52,9,52,4,8,9,1,1,675,858,588,687,52,10,52,4,3,4,0,0,3,3,19,52,52,4,16,15,28,22,16,116,163,16,25,22
2025-07-10T17:49:10.941757,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,49,51,52,6,52,4,8,2,1,1,731,793,612,620,52,14,52,4,3,2,0,0,2,2,15,52,52,4,16,15,29,23,20,112,165,21,22,18
2025-07-10T17:49:16.289110,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,54,46,52,11,52,4,7,8,1,1,809,745,671,638,52,11,52,4,2,2,0,0,8,5,18,53,52,4,15,16,27,30,16,112,163,22,20,19
2025-07-10T17:49:21.557896,14040126,Triple A Fc,Spetsnaz Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,44,56,52,7,52,4,5,4,1,1,633,855,515,751,52,13,52,4,3,1,0,0,6,6,19,54,52,4,16,15,29,24,16,112,160,20,25,24
2025-07-10T17:49:26.976507,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,52,48,52,11,52,4,2,4,1,1,903,834,707,721,52,10,52,4,5,2,0,0,4,4,12,54,52,4,17,18,29,29,20,112,163,16,18,19
2025-07-10T17:49:32.313146,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,58,42,51,9,51,4,7,10,1,1,987,711,832,591,51,14,51,4,1,6,0,0,2,5,15,50,51,4,16,19,22,35,20,110,165,23,25,18
2025-07-10T17:49:37.619526,14105025,Kratos,Vorgol,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,45,55,51,14,51,4,5,3,1,1,764,888,630,696,51,14,51,4,1,6,0,0,3,6,20,52,51,4,18,17,30,28,16,110,163,18,25,24
2025-07-10T17:49:42.896383,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,54,46,51,7,51,4,5,7,1,1,941,766,747,640,51,13,51,4,4,2,0,0,6,5,17,53,51,4,17,18,26,30,16,110,158,22,21,25
2025-07-10T17:49:48.174627,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,57,43,51,6,51,4,7,8,1,1,971,759,788,658,51,14,51,4,4,2,0,0,4,5,12,51,51,4,16,19,26,32,16,114,158,23,24,20
2025-07-10T17:49:53.479590,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,43,57,51,10,51,4,5,7,1,1,695,950,525,736,51,11,51,4,8,7,0,0,5,5,16,53,51,4,19,16,33,26,16,110,164,21,19,20
