collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T16:08:50.400429,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,55.0,45.0,18,6,18,6,4,4,1,1,869,643,704,539,18,11,18,6,1.0,3.0,0,0,6,3.0,17,16,18,6,15,16,23,31,20,48,60,30,20,24
2025-07-10T16:08:55.753939,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,47.0,53.0,18,6,18,6,5,4,1,1,795,916,652,770,18,16,18,6,3.0,2.0,0,0,8,2.0,18,20,18,6,18,17,33,26,20,48,59,24,25,21
2025-07-10T16:09:01.041467,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,54.0,46.0,18,6,18,6,9,2,1,1,890,779,740,622,18,8,18,6,3.0,3.0,0,0,6,6.0,13,17,18,6,17,18,27,32,20,44,66,24,20,20
2025-07-10T16:09:06.426077,14021238,Atlètic Club Escaldes,F91 Dudelange,"UEFA Conference League, Qualification",Unknown,0,1,1st half,web_scraping+100pct_completion,36,False,94.7,52.0,48.0,18,6,18,6,8,3,1,1,818,807,663,662,18,14,18,6,3.0,2.0,0,0,3,6.0,18,19,18,6,17,18,29,27,24,44,58,23,21,23
2025-07-10T16:09:11.759956,14049916,Singapore,Iran,"AFC Asian Cup, Women, Qualification, Group A",Unknown,0,3,2nd half,web_scraping+100pct_completion,36,False,94.7,36.0,64.0,18,6,18,6,10,9,1,1,517,855,437,646,18,11,18,6,2.0,5.0,0,0,4,6.0,16,19,18,6,17,15,30,19,24,44,64,29,23,18
2025-07-10T16:09:17.230124,14143567,Deportivo Paraguayo Reserves,Justo José de Urquiza Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,0,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,63.0,37.0,18,6,18,6,2,8,1,1,834,494,722,421,18,13,18,6,4.0,9.0,0,0,6,3.0,16,17,18,6,17,16,15,27,24,44,62,23,22,19
2025-07-10T16:09:22.520643,14152223,Aigle Royal DU Moungo,Bafmeng United,Coupe de Cameroon,Unknown,1,0,2nd half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,54.0,46.0,18,6,18,6,6,6,1,1,798,644,666,542,18,12,18,6,1.0,1.0,0,0,2,10.0,12,20,18,6,16,15,23,26,20,48,65,29,25,19
2025-07-10T16:09:27.891049,14125786,AS Simba,US Sokozaki,Coupe du Congo,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,43.0,57.0,18,6,18,6,5,6,1,1,638,782,494,631,18,8,18,6,3.0,1.0,0,0,2,6.0,15,18,18,6,16,21,28,21,20,48,63,24,24,22
2025-07-10T16:09:33.289382,14105820,FC Mk de Kinshasa,AC Rangers,Coupe du Congo,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,55.0,45.0,18,6,18,6,7,9,1,1,756,598,627,515,18,16,18,6,3.0,2.0,0,0,4,4.0,15,19,18,6,23,15,18,28,24,44,66,25,22,23
2025-07-10T16:09:38.622685,14042047,Arema FC,Oxford United,"Indonesia President's Cup, Group A",Unknown,1,3,2nd half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,38.0,62.0,18,6,18,6,9,6,1,1,533,825,448,705,18,12,18,6,1.0,1.0,0,0,9,10.0,19,16,18,6,16,21,27,18,24,44,66,28,18,22
2025-07-10T16:14:44.123747,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,48.0,52.0,19,6,19,6,5,5,1,1,705,783,546,587,19,15,19,6,2.0,1.0,0,0,3,4.0,16,18,19,6,16,15,28,22,20,50,61,29,24,19
2025-07-10T16:14:49.462710,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,57.0,43.0,19,6,19,6,5,5,1,1,952,674,722,523,19,8,19,6,4.0,8.0,0,0,6,4.0,20,18,19,6,16,19,23,31,20,46,62,23,23,21
2025-07-10T16:14:54.832774,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,55.0,45.0,19,6,19,6,3,5,1,1,946,782,825,657,19,9,19,6,6.0,1.0,0,0,3,5.0,14,21,19,6,17,18,27,33,24,46,62,27,24,18
2025-07-10T16:15:00.182020,14021238,Atlètic Club Escaldes,F91 Dudelange,"UEFA Conference League, Qualification",Unknown,1,1,1st half,web_scraping+100pct_completion,36,False,94.7,49.0,51.0,19,6,19,6,2,4,1,1,850,858,671,653,19,12,19,6,4.0,2.0,0,0,6,3.0,15,17,19,6,18,17,32,30,20,46,69,26,21,19
2025-07-10T16:15:05.499374,14049916,Singapore,Iran,"AFC Asian Cup, Women, Qualification, Group A",Unknown,0,3,2nd half,web_scraping+100pct_completion,36,False,94.7,36.0,64.0,19,6,19,6,8,10,1,1,475,884,356,720,19,16,19,6,2.0,1.0,0,0,4,3.0,17,17,19,6,17,15,30,17,24,46,68,30,22,22
2025-07-10T16:15:10.822824,14143567,Deportivo Paraguayo Reserves,Justo José de Urquiza Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,2,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,62.0,38.0,19,6,19,6,5,3,1,1,915,566,782,477,19,13,19,6,3.0,1.0,0,0,5,2.0,16,21,19,6,21,16,20,32,20,50,64,29,21,20
2025-07-10T16:15:16.364459,14135026,Gimnasia y Esgrima Mendoza Reserve,Deportivo Morón Reserve,Camp. De Reserva De Primera Division B National,Unknown,0,0,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,45.0,55.0,20,6,20,6,10,5,1,1,645,807,536,695,20,9,20,6,2.0,2.0,0,0,4,5.0,15,21,20,6,15,23,30,22,20,48,68,28,18,22
2025-07-10T16:15:21.690497,14152223,Aigle Royal DU Moungo,Bafmeng United,Coupe de Cameroon,Unknown,2,1,2nd half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,53.0,47.0,20,6,20,6,9,2,1,1,735,618,630,497,20,9,20,6,3.0,2.0,0,0,5,10.0,18,18,20,6,22,15,20,27,20,52,67,26,21,22
2025-07-10T16:15:27.058518,14125786,AS Simba,US Sokozaki,Coupe du Congo,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,57.0,43.0,20,6,20,6,5,3,1,1,818,644,642,505,20,12,20,6,5.0,1.0,0,0,4,5.0,20,19,20,6,16,16,21,27,24,48,72,26,23,24
2025-07-10T16:15:32.486128,14105820,FC Mk de Kinshasa,AC Rangers,Coupe du Congo,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,43.0,57.0,20,6,20,6,6,6,1,1,595,760,450,584,20,16,20,6,3.0,1.0,0,0,6,6.0,13,21,20,6,16,17,28,20,20,48,64,28,22,26
2025-07-10T16:20:37.941412,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,42.0,58.0,20,6,20,6,6,10,1,1,614,897,496,750,20,9,20,6,3.0,4.0,0,0,2,3.0,16,19,20,6,17,19,29,21,20,48,69,30,25,18
2025-07-10T16:20:43.431359,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,52.0,48.0,20,6,20,6,6,4,1,1,787,761,613,630,20,15,20,6,7.0,2.0,0,0,5,4.0,19,18,20,6,15,16,28,27,20,52,69,28,21,19
2025-07-10T16:20:48.751760,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,44.0,56.0,20,6,20,6,5,3,1,1,711,947,611,741,20,13,20,6,5.0,8.0,0,0,3,5.0,14,20,20,6,19,16,31,23,24,48,71,25,23,21
2025-07-10T16:20:54.032579,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,43.0,57.0,20,6,20,6,5,10,1,1,708,914,614,796,20,13,20,6,4.0,2.0,0,0,3,3.0,19,21,20,6,19,16,29,26,20,52,67,22,24,24
2025-07-10T16:20:59.368559,14021238,Atlètic Club Escaldes,F91 Dudelange,"UEFA Conference League, Qualification",Unknown,2,1,1st half,web_scraping+100pct_completion,36,False,94.7,42.0,58.0,20,6,20,6,5,5,1,1,742,912,602,708,20,14,20,6,5.0,1.0,0,0,3,4.0,19,20,20,6,19,16,30,24,20,52,64,30,20,19
2025-07-10T16:21:04.768864,14049916,Singapore,Iran,"AFC Asian Cup, Women, Qualification, Group A",Unknown,0,3,2nd half,web_scraping+100pct_completion,36,False,94.7,36.0,64.0,20,6,20,6,5,7,1,1,538,942,437,723,20,11,20,6,2.0,2.0,0,0,5,4.0,18,18,20,6,17,20,34,20,24,48,66,27,26,25
2025-07-10T16:21:10.140624,14143567,Deportivo Paraguayo Reserves,Justo José de Urquiza Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,1,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,66.0,34.0,20,6,20,6,9,2,1,1,904,465,751,349,20,13,20,6,2.0,1.0,0,0,3,6.0,16,21,20,6,20,17,15,32,20,48,70,23,21,24
2025-07-10T16:21:15.544542,14135026,Gimnasia y Esgrima Mendoza Reserve,Deportivo Morón Reserve,Camp. De Reserva De Primera Division B National,Unknown,1,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,56.0,44.0,20,6,20,6,7,9,1,1,795,601,628,463,20,8,20,6,2.0,3.0,0,0,5,3.0,13,21,20,6,16,15,22,27,20,48,64,26,23,25
2025-07-10T16:21:20.866719,14125786,AS Simba,US Sokozaki,Coupe du Congo,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,46.0,54.0,20,6,20,6,7,2,1,1,683,723,529,563,20,14,20,6,2.0,1.0,0,0,5,3.0,16,18,20,6,15,23,23,21,20,48,67,26,25,18
2025-07-10T16:21:26.170728,14105820,FC Mk de Kinshasa,AC Rangers,Coupe du Congo,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,42.0,58.0,20,6,20,6,5,7,1,1,603,820,516,659,20,9,20,6,1.0,4.0,0,0,7,3.0,19,22,20,6,16,22,30,22,20,48,69,26,21,21
